time_us,output_co_abs2,output_counter_abs2
3.382943143812709,3942589661618506.5,3942589661618506.5
3.394648829431438,3665511966155692.0,3665511966155692.0
3.406354515050167,4026599478599506.0,4026599478599506.0
3.418060200668896,5052931156156541.0,5052931156156541.0
3.4297658862876252,6247534051463915.0,6247534051463915.0
3.441471571906354,7221958429399298.0,7221958429399298.0
3.453177257525083,8234725231643796.0,8234725231643796.0
3.464882943143812,9626511426606202.0,9626511426606202.0
3.4765886287625416,1.159867847741986e+16,1.159867847741986e+16
3.4882943143812706,1.4184823759138062e+16,1.4184823759138062e+16
3.5,1.7226935220052202e+16,1.7226935220052202e+16
